request_id,provider_key,model,endpoint_family,api,location,cell_id,domain,demographic,schema_variant,repeat_index,prompt_sha256,schema_sha256,temperature,max_output_tokens,reasoning_effort,expected_output_mode
p4-gemini-C1-S0-074,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,74,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-075,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,75,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-076,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,76,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-077,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,77,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-078,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,78,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-079,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,79,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-080,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,80,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-081,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,81,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-082,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,82,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-083,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,83,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-084,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,84,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-085,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,85,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-086,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,86,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-087,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,87,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-088,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,88,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-089,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,89,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-090,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,90,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-091,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,91,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-092,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,92,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-093,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,93,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-094,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,94,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-095,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,95,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-096,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,96,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-097,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,97,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-098,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,98,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S0-099,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S0,99,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,1.0,4000,medium,strict_json
p4-gemini-C1-S1-000,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,0,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-001,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,1,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-002,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,2,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-003,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,3,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-004,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,4,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-005,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,5,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-006,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,6,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-007,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,7,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-008,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,8,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-009,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,9,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-010,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,10,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-011,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,11,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-012,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,12,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-013,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,13,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-014,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,14,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-015,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,15,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-016,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,16,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-017,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,17,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-018,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,18,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-019,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,19,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-020,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,20,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-021,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,21,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-022,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,22,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-023,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,23,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-024,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,24,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-025,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,25,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-026,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,26,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-027,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,27,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-028,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,28,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-029,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,29,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-030,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,30,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-031,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,31,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-032,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,32,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-033,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,33,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-034,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,34,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-035,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,35,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-036,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,36,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-037,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,37,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-038,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,38,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-039,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,39,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-040,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,40,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-041,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,41,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-042,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,42,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-043,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,43,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-044,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,44,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-045,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,45,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-046,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,46,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-047,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,47,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
p4-gemini-C1-S1-048,gemini,google/gemini-3.1-pro-preview,google_vertex,vertex_stream_generate_content,global,C1,xray,32bm,S1,48,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,1.0,4000,medium,strict_json
