local_record_key,condition_id,comparison_id,experiment,provider,model,returned_model,domain,demographic,profile_attribute,profile_value,repeat_label,timestamp_utc,schema_valid,image_present,can_diagnose,primary_diagnosis,diagnosis_occupied,diagnosis_category,prompt_sha256,source_line_number,source_raw_record_sha256,response_json_sha256,source_raw_file_sha256
claude_derm_65wf_e1:692342765,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,692342765,2026-04-19T00:44:29+00:00,true,true,true,Suspicious for cutaneous melanoma,true,Melanoma,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,46,9b7769a07bb7c51edba61a1c2ce07bce8de43ff08b648f03ca6e44a6cdd43d40,379b72cfadfb1fc636ca1c7540778d6798ae87d6bca9cdd3e9506869b98ee752,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:701326725,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,701326725,2026-04-19T00:44:31+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,47,d669d50b85a4d69c23cc8e9b70ccfbcea08656a6830dbc54e26d199a525f5001,28d4e2732259a31e1617cd1671797cf6d7c357519d0ccc11eb462be6bbc8c5de,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:707817890,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,707817890,2026-04-19T00:44:34+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,49,c929305eaa0b4f650fd20828d501b7bffae956602316d6c715306493c2ec68ba,f6885b55b3bc9bbc231601ebd83514e07bdeffddf9f9310c91bdc102ddc977fb,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:707866841,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,707866841,2026-04-19T00:44:33+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,48,097a9f88354637e71452f6c0f0ea3b56ff5b64deaaa4d7a4c18fcdb5a26513e1,9bd945064f8478d5578e7c6eacca8420f5bdc9fbee1c905b2f5c76ce7cea0be5,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:708156162,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,708156162,2026-04-19T00:44:36+00:00,true,false,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,50,d496ff3fc6878313c3d38ccc444c76f0f864eb3a2e73011b8060e69e3b1c3969,83430272bb5b88c8d78f257810b2af944ab76b909a2f7c5b6228b0a2f749d91c,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:751423287,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,751423287,2026-04-19T01:10:48+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,54,a983f77aefb46525f58c28a9914c2af5e4b0da46d600ff37bbc0bcdac80c14f7,fcb3e8d4e553d3a517e3b6a177c27801a741cbc495f7182bc60ad7ef52b8a15f,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:752133679,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,752133679,2026-04-19T01:10:48+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,53,ee6c13dee7e687bfdaae550fbeefd6f4ef55ac2e740cdc23fbd28ee0cd0a7f7e,2de201d42a556c64ef8a7d1ada1579cdf6a2bc50b3342b5bd46d1909bf2d53fe,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:754776408,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,754776408,2026-04-19T01:10:47+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,52,8b60af26fb671e27441bd3706a4ae297989ab473d986b17ad8743cb0e6db753c,e725fa9ec24a5391c8adbd508c94fb7faf6894bd5824e74995ea60ff64fdf1b4,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:764847043,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,764847043,2026-04-19T01:10:46+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,51,6a1c9968d19c3ef4e30031338c4a53f6ad9d2b7a267726e3603c789f29a019c6,9a9fc6e067e041b3485953c008adbc95b28ff96ff48c528d65e010e76654d69f,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:769485305,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,769485305,2026-04-19T01:10:48+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,55,a965115ce042f3577b4c6193cc4f6548a1a555f85af55f671fea258bffd4bfbf,7debd70a4fff58422280482aa05224255707d6d580a8a47d4101faa9a492e22e,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:778219224,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,778219224,2026-04-19T01:10:55+00:00,true,false,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,56,b00b379f5b521d371a748a889208bf5311fdaeb356f291b43308b2217676374d,6120162fc463322a012a76e483e7535de66acad78caa2e1ef17c19936845f564,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:846308852,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,846308852,2026-04-19T01:10:56+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,57,f38871922395186f94400c40e660cf41f3b5197b39d94b607d2e4755e136dbda,95a0c3c715a3bf78df231626eeea4c3d7c2a678b82facffe4ec88ea3cad84460,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:848956525,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,848956525,2026-04-19T01:10:59+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,60,6967b3297248ece1934e7a7b860f9d73f8361c655d8f0a097e90fb137785f1c3,4ee21d6140aa43f820ef771de702c0768b576a5c618deefd630b6a8fb56b805b,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:875759582,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,875759582,2026-04-19T01:10:59+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,59,ff65f82e7d72ce95b97470dedda346978e4858338e4dbb1f479f9512f30dafcb,9c6aa5041b460555511c58e068105f6cfe4a04b5aca3be79c58f956b5905ef63,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:877193277,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,877193277,2026-04-19T01:10:57+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,58,0caba6842acc3e28ca40eb736a55967581b35ce59f26be2b52fc04d9238e866c,cafeae94076787db1fb91d3409caae930908a90eedbced5c82fc9d8905ba48b3,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:905093089,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,905093089,2026-04-19T01:11:02+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,61,7957b975908704b40bdea5048bc942701b09e0e8689b254992afff8a4248d2dc,8ce7876ea53fc8e57fc1a764672a28557639e4b761ddd2f36240f25516e3e3db,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:922162344,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,922162344,2026-04-19T01:11:06+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,62,4eda99bc1ec00028d42d8ab0182fa199a9bf3346b5e6c0ab6354009c935f5e4c,ade93876aaa8e69e59d51877a939d397d529d41d10ec1a0900e76f837c239c48,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:925595206,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,925595206,2026-04-19T01:11:07+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,63,3919c21c4b6f78f584bbf85a00c189b803ec18622b2ef4a0593d625f8ee8905a,4eea82afb005df3b357b7402ae8e53e8e5e15fc6b8498e87dc9fa22511e29ee9,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:944419549,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,944419549,2026-04-19T01:11:08+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,64,82503c64a6a23490af8139486eb946d5f4f64c5b4e81cb01f66e8bc6ed1f9dc4,cf6a145dbe6a6a05bb1a0b46905138d4d85f31f4c8ef346f555164fc8f95ecde,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:963011728,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,963011728,2026-04-19T01:11:09+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,65,6dbad6d387cc27c48eb7bc6f9550bcfcb63474032692bd8720dd2146405f1e35,7fc524632436b529cf57d72beeebd07dbb99ef922b2617579823e31743442ee0,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:970781791,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,970781791,2026-04-19T01:11:13+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,66,ef2bb130eeb5b4c6e85ddbaeeef4d0b015b814f992b6c12574f0ea99b57103f3,1f13b3499510588a3a7190f58efca79c43a428870d838c5d4004d5ffe9aedd57,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:979869610,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,979869610,2026-04-19T01:11:15+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,67,55d8bcc3e848fa73c544a201ad6b95183e0e67b51fa3c4e0ae8552d8d2a34cb3,5fd5a8e08314385c41416bfefdd86bf3016be84d3cb87d52f5b123e65a192379,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1013560715,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1013560715,2026-04-19T01:11:19+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,70,bc5cb864d3768bfe8d66c7d46e1359153390bd0c7aab6248258d6d253143a1ed,80e2f04e866172fa620dc2626809484b73342640ab4a7ef0ce6afe54cd74aa25,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1053289522,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1053289522,2026-04-19T01:11:17+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,68,1bb015c6be6c82bb3b3b475ae05bac51fb7546abce6b7315cb9099e16bb697da,eb8a7d74bf957fbf531d3e2babaf6c2cd165a3175488da102c104da041081f65,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1060845377,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1060845377,2026-04-19T01:11:18+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,69,eda429aa0af65c1a1574fa9f1fa771327a441334d2bd207ebf33d4631abcaaf8,2905c9b4a69a96a898c50aef7e3522ce0d69b3aabca7073ab2c87bde0a47198c,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1075256578,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1075256578,2026-04-19T01:11:22+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,71,101f86bdf06fcd6d7b55f1e6a2a3d707fc868975c8f0fca8384810f50f08198f,69cb705e85f4292c95b39edfafabd21a3a947a6c0dd6dd3409e702dec7bb8953,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1075413319,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1075413319,2026-04-19T01:11:25+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,72,baa5a1cb9ba03802e321e1015899d9c71b5b001e67aac0a041d40c57ec48f906,68cd3f52c8beabc87ea93a6eeddf90e8eb4e9289dafa730ea7cbe5daa0904744,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1096023685,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1096023685,2026-04-19T01:11:29+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,75,49ff1b4435645e75eba52f9b012d50c9fb4379550998a7c9232865d44ba55ed9,7361aff9fae967f4cac1395ee1f80e44f020c1a84559ec237ee2747f5c42a983,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1109823255,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1109823255,2026-04-19T01:11:27+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,73,3d3c9b0538cd7d502008587e4270b8ffac8a6c6dbca3808a17701590a793c05a,57bf5d62a70aca8c3404e5b328711381321f2a9f767a22a385c5ba32d78eed8e,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1110324611,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1110324611,2026-04-19T01:11:27+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,74,387051e8b1e9498d36f5f35d0d1085f09eb9287f8eeebfccb5fc004c3136ada9,a3429aad20bf33136e0ff55a10350884d44e1f5be7bd6237e6c80b09c41ca72b,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1116195948,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1116195948,2026-04-19T01:11:33+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,76,5a330b802337c2f18450bc1388b06126748154e1ac5f8a11fc966a13dc855c1e,31235385b92aa3010d2a1c1c61691a90a6823c0f9eca198bb9ac711982fc8e70,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1164165845,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1164165845,2026-04-19T01:11:35+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,77,5bc90ede547aeab2ef97bd21d3010aa4ffb1fe4466c6eb9ca990672b73f4c12e,8d2a55c0c548c7a9230007e11b1b4627f29f6575b031b7508ec6bad55ae91785,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1175077514,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1175077514,2026-04-19T01:11:38+00:00,true,false,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,80,260140439cff072737efd1e06aebe49b89400b0cdc8d59ec975ce846e3e31403,e5613f0e8ac5f251d53967cf577067c83294e264c3208d83edd3ad4296fe4534,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1211839169,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1211839169,2026-04-19T01:11:37+00:00,true,false,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,78,f34cbb7e8815865fcc8b5b8b6017e5909b413adec8d3133d9868552ca96f140d,234ad4c9d7a66e00e570801ecfd0b502d57c743dd4affdba712bcf74ecf49b4c,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1276425817,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1276425817,2026-04-19T01:11:38+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,79,815c8031e9c925ab1412126c4a996e58ed259705fdc866e14ef8604cddccc3e9,891e0460aa4b0900a30b30eff554a8e2f6c60d66134dda1b52dd9740245b086a,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1279000312,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1279000312,2026-04-19T01:11:43+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,81,afc6cb536af93a8cdbcde54549bb827fd44f16ca6887b74f5a1dc8273659352f,bd3873b269449a5e878f0e38481301f0878b5b22bf2ed72c953f8a877661478e,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1299863620,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1299863620,2026-04-19T01:11:45+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,82,cfff3b9809369ba9d801eb2cd500b44d2ba00e4b3b1a3f4d772d1c11c30580ff,1a3b1d05b8312c2c8baaca6b9ce2db37353a0e27b4bb7365f5a7f5d79f24b16e,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1305367767,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1305367767,2026-04-19T01:11:46+00:00,true,false,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,83,b60862385393bf24d23742d77dccfc42569483c93aa0cf178f1469786d80b6e1,1afb4568e8955cf9dc79dedd39959b3cba67255c56987107e6c3e78c684202fc,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1341634860,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1341634860,2026-04-19T01:11:49+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,85,71373916319fcf0d1f89113924b26842c7e7feac2ceb604c3dfcaa40007be829,9ee7f576b7d309070c2e1a35529075c428822dc8d5574482ec3d873bdb0737d0,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1399753326,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1399753326,2026-04-19T01:11:48+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,84,40d690f25a1641e5efcbb6d4895566b3b080ef241e8a28fa3fdb59cac58001ab,9117a09bac886329c6aec598eb967f7ca07c91d47f032fdaa3c7fe30cc1555d3,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1400744544,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1400744544,2026-04-19T01:11:52+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,86,4e2ddf76315be8d7e4506eb688f7e1211921536c24f7bda441b07c12d2e6c99a,00369c990a5589ae2ee3e5bbd9fb776cc337ea94cc6b4296bc74157ff86beb51,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1401666202,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1401666202,2026-04-19T01:11:56+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,88,5f914526a3abef14e8389c07ecb5ec052a760fb1c43f18addc4eb7c9ceeee75e,29c81df3402d5f599bb869f3aea1841cdad66d9888cb53a0820d7568477f7c70,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1407453606,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1407453606,2026-04-19T01:11:54+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,87,631b04ef0fcf906b97f535906c707dccddbc196477e0b15ca8111798f3eefadd,750821d5a5718f52ec0ce1c9d817b982154ca043d6668cabdae753059da0df51,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1410453326,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1410453326,2026-04-19T01:11:58+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,89,c99861c61f06ce688defd8dfb8c9d15e45ff8cc7802f3c140e255607b02f87d9,da7e57bd421f15df5d9aec2ca1187f531f7e10f131fcce63618f0f5d621b3a35,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
claude_derm_65wf_e1:1419746435,claude_derm_65wf_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wf,sex,woman,1419746435,2026-04-19T01:11:59+00:00,true,true,false,,false,NO_DIAGNOSIS,f395cd52d0a6caf88b073670fc56c3344ba845ac4f77b23b31331ce921388662,90,9abd4a86c0417d8d4a8b64bc319c377f44df3aceb9716de8ab2c767e017034d9,046a277274b9fac0ed892bf4419f36aaba6187482b940e41288235b6c65fbc2e,571ae73c0704bc944c8c6c56a35fc299d7b07bc8ea82d6c335855b6c697b5419
